mir	auto	count
hsa-miR-3653-5p	no_feedback	6
hsa-miR-619-5p	auto_regulate	6
hsa-miR-619-5p	no_feedback	6
hsa-miR-301a-5p	auto_regulate	1
hsa-miR-301a-5p	no_feedback	2
hsa-miR-301b-5p	auto_regulate	1
hsa-miR-301b-5p	no_feedback	2
hsa-miR-3921	no_feedback	2
hsa-miR-4653-5p	no_feedback	2
hsa-miR-3175	auto_regulate	14
hsa-miR-3175	no_feedback	7
hsa-miR-4793-5p	no_feedback	6
hsa-miR-4793-5p	auto_regulate	1
hsa-miR-5196-3p	no_feedback	3
hsa-miR-5196-3p	auto_regulate	2
hsa-miR-758-3p	auto_regulate	1
hsa-miR-758-3p	no_feedback	2
hsa-miR-6808-3p	auto_regulate	2
hsa-miR-6808-3p	no_feedback	1
hsa-miR-5587-5p	auto_regulate	1
hsa-miR-5587-5p	no_feedback	1
hsa-miR-653-5p	no_feedback	2
hsa-miR-653-5p	auto_regulate	2
hsa-miR-4253	auto_regulate	2
hsa-miR-6862-5p	auto_regulate	2
hsa-miR-4727-5p	auto_regulate	1
hsa-miR-4727-5p	no_feedback	1
hsa-miR-4267	auto_regulate	6
hsa-miR-4267	no_feedback	4
hsa-miR-1322	no_feedback	4
hsa-miR-1322	auto_regulate	1
hsa-miR-6826-5p	no_feedback	2
hsa-miR-6826-5p	auto_regulate	2
hsa-miR-4489	auto_regulate	1
hsa-miR-6085	auto_regulate	4
hsa-miR-6085	no_feedback	2
hsa-miR-6813-5p	auto_regulate	4
hsa-miR-6813-5p	no_feedback	3
hsa-miR-4258	no_feedback	3
hsa-miR-4258	auto_regulate	1
hsa-miR-5584-3p	auto_regulate	1
hsa-miR-5584-3p	no_feedback	2
hsa-miR-3620-5p	auto_regulate	1
hsa-miR-3620-5p	no_feedback	1
hsa-miR-4417	auto_regulate	2
hsa-miR-4417	no_feedback	2
hsa-miR-1587	auto_regulate	1
hsa-miR-1587	no_feedback	1
hsa-miR-6829-5p	auto_regulate	3
hsa-miR-6829-5p	no_feedback	2
hsa-miR-5011-3p	auto_regulate	2
hsa-miR-3160-5p	auto_regulate	3
hsa-miR-4675	auto_regulate	5
hsa-miR-4675	no_feedback	1
hsa-miR-4741	auto_regulate	5
hsa-miR-4741	no_feedback	1
hsa-miR-6805-5p	no_feedback	2
hsa-miR-6805-5p	auto_regulate	4
hsa-miR-3664-3p	auto_regulate	3
hsa-miR-3664-3p	no_feedback	2
hsa-miR-8088	no_feedback	1
hsa-miR-541-5p	no_feedback	2
hsa-miR-541-5p	auto_regulate	1
hsa-miR-4302	no_feedback	4
hsa-miR-4302	auto_regulate	2
hsa-miR-7843-3p	auto_regulate	1
hsa-miR-7843-3p	no_feedback	2
hsa-miR-4764-3p	auto_regulate	1
hsa-miR-4764-3p	no_feedback	1
hsa-miR-764	auto_regulate	8
hsa-miR-764	no_feedback	2
hsa-miR-6512-3p	auto_regulate	8
hsa-miR-6512-3p	no_feedback	6
hsa-miR-6720-5p	auto_regulate	8
hsa-miR-6720-5p	no_feedback	6
hsa-miR-6733-3p	no_feedback	1
hsa-miR-6733-3p	auto_regulate	1
hsa-miR-4294	auto_regulate	3
hsa-miR-4294	no_feedback	2
hsa-miR-519d-5p	no_feedback	2
hsa-miR-519d-5p	auto_regulate	6
hsa-miR-499a-3p	no_feedback	5
hsa-miR-499a-3p	auto_regulate	2
hsa-miR-3119	auto_regulate	1
hsa-miR-499b-3p	no_feedback	5
hsa-miR-499b-3p	auto_regulate	1
hsa-miR-6721-5p	no_feedback	5
hsa-miR-6721-5p	auto_regulate	8
hsa-miR-8060	no_feedback	1
hsa-miR-8060	auto_regulate	2
hsa-miR-6734-3p	auto_regulate	5
hsa-miR-6734-3p	no_feedback	6
hsa-miR-6881-5p	no_feedback	1
hsa-miR-1199-5p	auto_regulate	1
hsa-miR-1199-5p	no_feedback	1
hsa-miR-6751-3p	auto_regulate	1
hsa-miR-6751-3p	no_feedback	1
hsa-miR-4649-5p	auto_regulate	2
hsa-miR-4649-5p	no_feedback	1
hsa-miR-6729-5p	auto_regulate	2
hsa-miR-6729-5p	no_feedback	1
hsa-miR-548u	no_feedback	2
hsa-miR-548u	auto_regulate	2
hsa-miR-7161-5p	no_feedback	2
hsa-miR-7161-5p	auto_regulate	3
hsa-miR-1273g-3p	no_feedback	4
hsa-miR-1273g-3p	auto_regulate	7
hsa-miR-3126-5p	auto_regulate	6
hsa-miR-3126-5p	no_feedback	1
hsa-miR-3150a-3p	auto_regulate	9
hsa-miR-3150a-3p	no_feedback	5
hsa-miR-6763-5p	auto_regulate	9
hsa-miR-6763-5p	no_feedback	5
hsa-miR-6875-5p	auto_regulate	5
hsa-miR-6875-5p	no_feedback	1
hsa-miR-6500-3p	auto_regulate	1
hsa-miR-6500-3p	no_feedback	4
hsa-miR-584-3p	auto_regulate	3
hsa-miR-584-3p	no_feedback	1
hsa-miR-3138	auto_regulate	1
hsa-miR-3138	no_feedback	1
hsa-miR-4277	auto_regulate	3
hsa-miR-4277	no_feedback	1
hsa-miR-711	auto_regulate	2
hsa-miR-711	no_feedback	2
hsa-miR-564	auto_regulate	2
hsa-miR-564	no_feedback	2
hsa-miR-3180-3p	auto_regulate	2
hsa-miR-3180-3p	no_feedback	2
hsa-miR-3180	auto_regulate	2
hsa-miR-3180	no_feedback	2
hsa-miR-6816-5p	auto_regulate	3
hsa-miR-6816-5p	no_feedback	2
hsa-miR-517-5p	auto_regulate	3
hsa-miR-5684	auto_regulate	2
hsa-miR-5684	no_feedback	2
hsa-miR-3182	auto_regulate	2
hsa-miR-3182	no_feedback	3
hsa-miR-1263	auto_regulate	1
hsa-miR-6730-3p	auto_regulate	2
hsa-miR-6765-3p	auto_regulate	3
hsa-miR-6827-3p	auto_regulate	4
hsa-miR-4656	auto_regulate	3
hsa-miR-4656	no_feedback	2
hsa-miR-4751	auto_regulate	1
hsa-miR-1305	no_feedback	5
hsa-miR-1305	auto_regulate	4
hsa-miR-6892-3p	auto_regulate	3
hsa-miR-6892-3p	no_feedback	2
hsa-miR-6072	auto_regulate	2
hsa-miR-6072	no_feedback	1
hsa-miR-6891-3p	auto_regulate	2
hsa-miR-6891-3p	no_feedback	1
hsa-miR-676-5p	auto_regulate	5
hsa-miR-676-5p	no_feedback	1
hsa-miR-3136-3p	no_feedback	1
hsa-miR-3136-3p	auto_regulate	1
hsa-miR-3675-3p	no_feedback	1
hsa-miR-7155-3p	no_feedback	1
hsa-miR-7155-3p	auto_regulate	1
hsa-miR-7-2-3p	auto_regulate	4
hsa-miR-7-2-3p	no_feedback	6
hsa-miR-211-3p	no_feedback	4
hsa-miR-211-3p	auto_regulate	3
hsa-miR-4514	no_feedback	3
hsa-miR-4514	auto_regulate	5
hsa-miR-4692	no_feedback	3
hsa-miR-4692	auto_regulate	5
hsa-miR-4652-3p	auto_regulate	4
hsa-miR-4652-3p	no_feedback	1
hsa-miR-3187-5p	auto_regulate	2
hsa-miR-3187-5p	no_feedback	1
hsa-miR-5189-5p	auto_regulate	2
hsa-miR-5189-5p	no_feedback	1
hsa-miR-6860	auto_regulate	2
hsa-miR-6860	no_feedback	1
hsa-miR-5739	auto_regulate	2
hsa-miR-1193	no_feedback	2
hsa-miR-4663	auto_regulate	3
hsa-miR-4663	no_feedback	1
hsa-miR-1911-3p	auto_regulate	2
hsa-miR-5007-3p	no_feedback	1
hsa-miR-5007-3p	auto_regulate	3
hsa-miR-516b-5p	no_feedback	2
hsa-miR-516b-5p	auto_regulate	2
hsa-miR-1288-5p	auto_regulate	3
hsa-miR-4422	auto_regulate	6
hsa-miR-4422	no_feedback	1
hsa-miR-4708-3p	auto_regulate	2
hsa-miR-4708-3p	no_feedback	2
hsa-miR-4539	no_feedback	2
hsa-miR-4539	auto_regulate	2
hsa-miR-4786-5p	auto_regulate	4
hsa-miR-4786-5p	no_feedback	4
hsa-miR-452-3p	no_feedback	1
hsa-miR-452-3p	auto_regulate	1
hsa-miR-6795-3p	auto_regulate	3
hsa-miR-6795-3p	no_feedback	2
hsa-miR-6887-3p	auto_regulate	4
hsa-miR-6887-3p	no_feedback	2
hsa-miR-3141	no_feedback	1
hsa-miR-3141	auto_regulate	2
hsa-miR-6780a-3p	auto_regulate	2
hsa-miR-6780a-3p	no_feedback	2
hsa-miR-204-3p	auto_regulate	4
hsa-miR-4646-5p	auto_regulate	3
hsa-miR-6752-3p	auto_regulate	5
hsa-miR-6801-3p	no_feedback	1
hsa-miR-6801-3p	auto_regulate	1
hsa-miR-6810-3p	no_feedback	1
hsa-miR-6810-3p	auto_regulate	1
hsa-miR-6846-3p	auto_regulate	2
hsa-miR-1277-3p	auto_regulate	1
hsa-miR-3664-5p	auto_regulate	4
hsa-miR-3664-5p	no_feedback	2
hsa-miR-4690-3p	auto_regulate	2
hsa-miR-5685	auto_regulate	2
hsa-miR-6747-5p	auto_regulate	8
hsa-miR-6747-5p	no_feedback	2
hsa-miR-7155-5p	auto_regulate	7
hsa-miR-7155-5p	no_feedback	2
hsa-miR-4540	no_feedback	1
hsa-miR-4515	auto_regulate	1
hsa-miR-4515	no_feedback	2
hsa-miR-3064-5p	no_feedback	2
hsa-miR-3064-5p	auto_regulate	1
hsa-miR-6504-5p	no_feedback	2
hsa-miR-6504-5p	auto_regulate	1
hsa-miR-2115-5p	no_feedback	2
hsa-miR-2115-5p	auto_regulate	1
hsa-miR-6511b-5p	no_feedback	1
hsa-miR-6511b-5p	auto_regulate	4
hsa-miR-6811-5p	no_feedback	1
hsa-miR-6811-5p	auto_regulate	4
hsa-miR-3665	no_feedback	4
hsa-miR-3665	auto_regulate	3
hsa-miR-4423-5p	auto_regulate	3
hsa-miR-4423-5p	no_feedback	2
hsa-miR-6501-5p	auto_regulate	2
hsa-miR-6501-5p	no_feedback	2
hsa-miR-4268	auto_regulate	2
hsa-miR-5586-5p	auto_regulate	5
hsa-miR-5586-5p	no_feedback	1
hsa-miR-4799-5p	auto_regulate	3
hsa-miR-4799-5p	no_feedback	2
hsa-miR-5189-3p	auto_regulate	4
hsa-miR-5189-3p	no_feedback	4
hsa-miR-4279	auto_regulate	5
hsa-miR-4279	no_feedback	4
hsa-miR-4649-3p	auto_regulate	5
hsa-miR-4649-3p	no_feedback	6
hsa-miR-7111-3p	auto_regulate	3
hsa-miR-7111-3p	no_feedback	2
hsa-miR-6841-5p	auto_regulate	1
hsa-miR-6841-5p	no_feedback	1
hsa-miR-8071	no_feedback	1
hsa-miR-8071	auto_regulate	2
hsa-miR-1248	auto_regulate	5
hsa-miR-1248	no_feedback	3
hsa-miR-7855-5p	auto_regulate	6
hsa-miR-7855-5p	no_feedback	1
hsa-miR-4256	auto_regulate	3
hsa-miR-1470	auto_regulate	9
hsa-miR-1470	no_feedback	3
hsa-miR-4519	no_feedback	1
hsa-miR-4519	auto_regulate	2
hsa-miR-3612	no_feedback	3
hsa-miR-3612	auto_regulate	10
hsa-miR-3622a-5p	auto_regulate	2
hsa-miR-3622a-5p	no_feedback	2
hsa-miR-4518	auto_regulate	4
hsa-miR-4518	no_feedback	1
hsa-miR-3680-5p	no_feedback	1
hsa-miR-3680-5p	auto_regulate	1
hsa-miR-1233-3p	auto_regulate	4
hsa-miR-1233-3p	no_feedback	2
hsa-miR-7978	auto_regulate	1
hsa-miR-1343-5p	auto_regulate	7
hsa-miR-1343-5p	no_feedback	7
hsa-miR-718	auto_regulate	2
hsa-miR-6750-3p	no_feedback	1
hsa-miR-6750-3p	auto_regulate	1
hsa-miR-3168	no_feedback	1
hsa-miR-770-5p	auto_regulate	2
hsa-miR-770-5p	no_feedback	2
hsa-miR-4712-5p	auto_regulate	1
hsa-miR-4712-5p	no_feedback	2
hsa-miR-128-1-5p	auto_regulate	2
hsa-miR-128-1-5p	no_feedback	1
hsa-miR-128-2-5p	auto_regulate	1
hsa-miR-128-2-5p	no_feedback	1
hsa-miR-5092	auto_regulate	2
hsa-miR-7848-3p	auto_regulate	1
hsa-miR-6764-3p	auto_regulate	1
hsa-miR-6824-3p	auto_regulate	1
hsa-miR-7705	auto_regulate	1
hsa-miR-5681a	auto_regulate	8
hsa-miR-5681a	no_feedback	1
hsa-miR-3121-5p	auto_regulate	3
hsa-miR-3121-5p	no_feedback	2
hsa-miR-6134	auto_regulate	9
hsa-miR-6134	no_feedback	11
hsa-miR-6800-5p	auto_regulate	1
hsa-miR-6800-5p	no_feedback	1
hsa-miR-8070	auto_regulate	2
hsa-miR-885-3p	auto_regulate	6
hsa-miR-885-3p	no_feedback	3
hsa-miR-370-5p	auto_regulate	1
hsa-miR-370-5p	no_feedback	1
hsa-miR-4715-3p	auto_regulate	2
hsa-miR-4715-3p	no_feedback	3
hsa-miR-4305	auto_regulate	1
hsa-miR-3183	auto_regulate	3
hsa-miR-4723-3p	auto_regulate	3
hsa-miR-6769b-3p	auto_regulate	3
hsa-miR-33b-3p	auto_regulate	1
hsa-miR-33b-3p	no_feedback	3
hsa-miR-6778-3p	auto_regulate	12
hsa-miR-6778-3p	no_feedback	7
hsa-miR-6791-3p	auto_regulate	6
hsa-miR-6791-3p	no_feedback	3
hsa-miR-6829-3p	auto_regulate	6
hsa-miR-6829-3p	no_feedback	3
hsa-miR-6836-3p	auto_regulate	5
hsa-miR-6836-3p	no_feedback	1
hsa-miR-4288	auto_regulate	3
hsa-miR-601	auto_regulate	1
hsa-miR-556-5p	no_feedback	1
hsa-miR-556-5p	auto_regulate	1
hsa-miR-6760-3p	auto_regulate	3
hsa-miR-4436a	no_feedback	3
hsa-miR-5000-3p	no_feedback	3
hsa-miR-890	auto_regulate	1
hsa-miR-599	no_feedback	3
hsa-miR-599	auto_regulate	3
hsa-miR-500b-5p	no_feedback	2
hsa-miR-500b-5p	auto_regulate	1
hsa-miR-7162-3p	auto_regulate	4
hsa-miR-7162-3p	no_feedback	1
hsa-miR-6776-3p	auto_regulate	1
hsa-miR-6776-3p	no_feedback	1
hsa-miR-5100	auto_regulate	1
hsa-miR-5100	no_feedback	1
hsa-miR-2355-5p	auto_regulate	5
hsa-miR-2355-5p	no_feedback	3
hsa-miR-3201	auto_regulate	1
hsa-miR-4791	auto_regulate	1
hsa-miR-18b-3p	auto_regulate	2
hsa-miR-3157-3p	auto_regulate	3
hsa-miR-3157-3p	no_feedback	2
hsa-miR-3977	auto_regulate	1
hsa-miR-3677-5p	auto_regulate	2
hsa-miR-4473	auto_regulate	1
hsa-miR-5585-3p	auto_regulate	1
hsa-miR-5585-3p	no_feedback	2
hsa-miR-3910	no_feedback	4
hsa-miR-3910	auto_regulate	2
hsa-miR-3192-3p	auto_regulate	2
hsa-miR-3192-3p	no_feedback	1
hsa-miR-4778-3p	auto_regulate	6
hsa-miR-4778-3p	no_feedback	3
hsa-miR-3115	auto_regulate	1
hsa-miR-3115	no_feedback	1
hsa-miR-6772-5p	auto_regulate	4
hsa-miR-5579-5p	auto_regulate	1
hsa-miR-337-5p	no_feedback	1
hsa-miR-7851-3p	auto_regulate	4
hsa-miR-7851-3p	no_feedback	1
hsa-miR-5580-5p	auto_regulate	3
hsa-miR-367-5p	no_feedback	1
hsa-miR-367-5p	auto_regulate	3
hsa-miR-6780b-3p	no_feedback	1
hsa-miR-6780b-3p	auto_regulate	1
hsa-miR-3911	auto_regulate	4
hsa-miR-3911	no_feedback	3
hsa-miR-5581-3p	auto_regulate	2
hsa-miR-5581-3p	no_feedback	1
hsa-miR-4683	auto_regulate	3
hsa-miR-4683	no_feedback	6
hsa-miR-1286	auto_regulate	4
hsa-miR-4661-5p	no_feedback	1
hsa-miR-4466	no_feedback	1
hsa-miR-4466	auto_regulate	2
hsa-miR-103b	auto_regulate	2
hsa-miR-4281	auto_regulate	2
hsa-miR-6738-3p	auto_regulate	3
hsa-miR-6738-3p	no_feedback	2
hsa-miR-3165	auto_regulate	4
hsa-miR-6872-3p	no_feedback	5
hsa-miR-6872-3p	auto_regulate	3
hsa-miR-4679	no_feedback	3
hsa-miR-4679	auto_regulate	2
hsa-miR-6807-5p	auto_regulate	13
hsa-miR-6807-5p	no_feedback	5
hsa-miR-3663-5p	auto_regulate	1
hsa-miR-4999-3p	no_feedback	3
hsa-miR-4999-3p	auto_regulate	2
hsa-miR-4715-5p	no_feedback	1
hsa-miR-3118	no_feedback	1
hsa-miR-3118	auto_regulate	1
hsa-miR-4423-3p	auto_regulate	2
hsa-miR-4423-3p	no_feedback	2
hsa-miR-520f-5p	auto_regulate	2
hsa-miR-4798-5p	no_feedback	2
hsa-miR-496	no_feedback	2
hsa-miR-496	auto_regulate	3
hsa-miR-4710	no_feedback	4
hsa-miR-4710	auto_regulate	3
hsa-miR-4792	auto_regulate	4
hsa-miR-4792	no_feedback	1
hsa-miR-6852-3p	no_feedback	2
hsa-miR-6852-3p	auto_regulate	2
hsa-miR-6817-3p	no_feedback	5
hsa-miR-6817-3p	auto_regulate	3
hsa-miR-6873-3p	auto_regulate	5
hsa-miR-6873-3p	no_feedback	7
hsa-miR-3936	no_feedback	2
hsa-miR-3936	auto_regulate	4
hsa-miR-6510-3p	auto_regulate	1
hsa-miR-431-5p	auto_regulate	3
hsa-miR-431-5p	no_feedback	2
hsa-miR-6800-3p	auto_regulate	1
hsa-miR-4299	auto_regulate	2
hsa-miR-3667-3p	auto_regulate	4
hsa-miR-3667-3p	no_feedback	3
hsa-miR-5089-3p	auto_regulate	3
hsa-miR-5089-3p	no_feedback	1
hsa-miR-6813-3p	no_feedback	1
hsa-miR-4438	auto_regulate	8
hsa-miR-4438	no_feedback	5
hsa-miR-4513	no_feedback	3
hsa-miR-6762-5p	auto_regulate	2
hsa-miR-6845-5p	auto_regulate	2
hsa-miR-6855-3p	no_feedback	3
hsa-miR-939-3p	auto_regulate	5
hsa-miR-939-3p	no_feedback	3
hsa-miR-6877-5p	no_feedback	3
hsa-miR-6877-5p	auto_regulate	1
hsa-miR-4781-5p	auto_regulate	2
hsa-miR-6508-3p	auto_regulate	2
hsa-miR-7160-3p	auto_regulate	2
hsa-miR-7160-3p	no_feedback	1
hsa-miR-6852-5p	auto_regulate	4
hsa-miR-6852-5p	no_feedback	3
hsa-miR-1304-3p	auto_regulate	10
hsa-miR-1304-3p	no_feedback	7
hsa-miR-6831-3p	no_feedback	1
hsa-miR-6802-3p	auto_regulate	1
hsa-miR-6802-3p	no_feedback	2
hsa-miR-6870-3p	no_feedback	1
hsa-miR-6870-3p	auto_regulate	1
hsa-miR-151b	no_feedback	1
hsa-miR-3194-3p	auto_regulate	2
hsa-miR-3194-3p	no_feedback	3
hsa-miR-6728-3p	auto_regulate	2
hsa-miR-6728-3p	no_feedback	2
hsa-miR-6828-3p	auto_regulate	1
hsa-miR-6828-3p	no_feedback	2
hsa-miR-3657	auto_regulate	7
hsa-miR-8087	auto_regulate	2
hsa-miR-8087	no_feedback	1
hsa-miR-4486	auto_regulate	1
hsa-miR-4486	no_feedback	3
hsa-miR-2909	no_feedback	2
hsa-miR-2909	auto_regulate	2
hsa-miR-5088-5p	no_feedback	2
hsa-miR-5088-5p	auto_regulate	2
hsa-miR-3139	no_feedback	1
hsa-miR-3139	auto_regulate	2
hsa-miR-4667-3p	auto_regulate	12
hsa-miR-4667-3p	no_feedback	2
hsa-miR-136-3p	no_feedback	2
hsa-miR-136-3p	auto_regulate	2
hsa-miR-4648	no_feedback	2
hsa-miR-4648	auto_regulate	1
hsa-miR-4736	auto_regulate	5
hsa-miR-4736	no_feedback	2
hsa-miR-5088-3p	auto_regulate	9
hsa-miR-5088-3p	no_feedback	1
hsa-miR-4659a-3p	auto_regulate	6
hsa-miR-4659a-3p	no_feedback	4
hsa-miR-4659b-3p	auto_regulate	6
hsa-miR-4659b-3p	no_feedback	4
hsa-miR-1227-5p	auto_regulate	1
hsa-miR-4800-5p	no_feedback	1
hsa-miR-3130-5p	auto_regulate	2
hsa-miR-4482-5p	auto_regulate	2
hsa-miR-4714-5p	auto_regulate	2
hsa-miR-2114-5p	auto_regulate	1
hsa-miR-4724-3p	no_feedback	1
hsa-miR-4724-3p	auto_regulate	1
hsa-miR-6719-3p	auto_regulate	3
hsa-miR-933	auto_regulate	1
hsa-miR-933	no_feedback	1
hsa-miR-3928-5p	auto_regulate	2
hsa-miR-6806-3p	auto_regulate	2
hsa-miR-2114-3p	auto_regulate	1
hsa-miR-6823-3p	auto_regulate	1
hsa-miR-4695-3p	auto_regulate	3
hsa-miR-4695-3p	no_feedback	3
hsa-miR-3150a-5p	no_feedback	2
hsa-miR-3150b-5p	no_feedback	2
hsa-miR-4677-3p	auto_regulate	2
hsa-miR-4677-3p	no_feedback	1
hsa-miR-6874-3p	no_feedback	2
hsa-miR-1238-3p	auto_regulate	4
hsa-miR-1238-3p	no_feedback	4
hsa-miR-6741-5p	auto_regulate	3
hsa-miR-7706	no_feedback	2
hsa-miR-3145-5p	no_feedback	3
hsa-miR-3145-5p	auto_regulate	2
hsa-miR-2276-5p	auto_regulate	3
hsa-miR-449b-3p	no_feedback	2
hsa-miR-4752	auto_regulate	2
hsa-miR-4752	no_feedback	3
hsa-miR-3151-3p	auto_regulate	3
hsa-miR-5008-3p	auto_regulate	2
hsa-miR-6737-3p	auto_regulate	2
hsa-miR-7157-3p	auto_regulate	2
hsa-miR-649	auto_regulate	3
hsa-miR-4421	no_feedback	1
hsa-miR-4421	auto_regulate	2
hsa-miR-5699-3p	no_feedback	1
hsa-miR-5699-3p	auto_regulate	2
hsa-miR-4453	no_feedback	1
hsa-miR-4538	no_feedback	1
hsa-miR-4711-3p	no_feedback	3
hsa-miR-4711-3p	auto_regulate	4
hsa-miR-4278	no_feedback	2
hsa-miR-4278	auto_regulate	4
hsa-miR-3162-3p	no_feedback	3
hsa-miR-3162-3p	auto_regulate	3
hsa-miR-125b-1-3p	auto_regulate	2
hsa-miR-3191-5p	no_feedback	2
hsa-miR-4290	auto_regulate	4
hsa-miR-4290	no_feedback	1
hsa-miR-1251-3p	auto_regulate	1
hsa-miR-3137	auto_regulate	3
hsa-miR-5191	auto_regulate	1
hsa-miR-5191	no_feedback	1
hsa-miR-4446-3p	auto_regulate	6
hsa-miR-4446-3p	no_feedback	3
hsa-miR-7975	no_feedback	2
hsa-miR-4456	auto_regulate	1
hsa-miR-4456	no_feedback	1
hsa-miR-3074-5p	no_feedback	1
hsa-miR-3074-5p	auto_regulate	3
hsa-miR-6834-3p	auto_regulate	2
hsa-miR-6834-3p	no_feedback	2
hsa-miR-145-3p	auto_regulate	3
hsa-miR-4735-5p	no_feedback	2
hsa-miR-4735-5p	auto_regulate	3
hsa-miR-4470	no_feedback	3
hsa-miR-4470	auto_regulate	1
hsa-miR-6772-3p	auto_regulate	1
hsa-miR-6506-5p	auto_regulate	5
hsa-miR-6506-5p	no_feedback	6
hsa-miR-6886-5p	auto_regulate	2
hsa-miR-6886-5p	no_feedback	1
hsa-miR-1302	no_feedback	1
hsa-miR-4298	no_feedback	1
hsa-miR-3937	no_feedback	1
hsa-miR-3937	auto_regulate	2
hsa-miR-2861	auto_regulate	3
hsa-miR-2861	no_feedback	1
hsa-miR-4750-3p	auto_regulate	3
hsa-miR-6859-3p	auto_regulate	4
hsa-miR-7158-5p	auto_regulate	2
hsa-miR-7158-5p	no_feedback	2
hsa-miR-6863	auto_regulate	1
hsa-miR-4743-5p	auto_regulate	1
hsa-miR-4743-5p	no_feedback	1
hsa-miR-2682-3p	auto_regulate	1
hsa-miR-6781-3p	auto_regulate	1
hsa-miR-6881-3p	no_feedback	2
hsa-miR-6881-3p	auto_regulate	2
hsa-miR-4771	no_feedback	1
hsa-miR-4771	auto_regulate	1
hsa-miR-6763-3p	no_feedback	1
hsa-miR-6819-3p	auto_regulate	1
hsa-miR-6819-3p	no_feedback	1
hsa-miR-6877-3p	auto_regulate	1
hsa-miR-6877-3p	no_feedback	1
hsa-miR-3144-5p	no_feedback	2
hsa-miR-3144-5p	auto_regulate	1
hsa-miR-6505-3p	no_feedback	2
hsa-miR-3130-3p	auto_regulate	3
hsa-miR-3130-3p	no_feedback	1
hsa-miR-6071	auto_regulate	2
hsa-miR-6071	no_feedback	2
hsa-miR-3675-5p	no_feedback	1
hsa-miR-3675-5p	auto_regulate	1
hsa-miR-4512	auto_regulate	2
hsa-miR-4512	no_feedback	1
hsa-miR-181d-3p	auto_regulate	1
hsa-miR-1180-5p	auto_regulate	3
hsa-miR-1180-5p	no_feedback	1
hsa-miR-7114-3p	auto_regulate	3
hsa-miR-7114-3p	no_feedback	1
hsa-miR-656-5p	auto_regulate	1
hsa-miR-3685	no_feedback	3
hsa-miR-3685	auto_regulate	4
hsa-miR-4314	auto_regulate	2
hsa-miR-3618	auto_regulate	1
hsa-miR-4680-5p	auto_regulate	3
hsa-miR-4680-5p	no_feedback	1
hsa-miR-127-5p	auto_regulate	5
hsa-miR-127-5p	no_feedback	3
hsa-miR-526b-5p	no_feedback	7
hsa-miR-526b-5p	auto_regulate	3
hsa-miR-518e-3p	no_feedback	1
hsa-miR-874-5p	no_feedback	1
hsa-miR-874-5p	auto_regulate	1
hsa-miR-3925-3p	auto_regulate	4
hsa-miR-3925-3p	no_feedback	4
hsa-miR-5008-5p	auto_regulate	1
hsa-miR-554	no_feedback	1
hsa-miR-554	auto_regulate	1
hsa-miR-6889-3p	auto_regulate	1
hsa-miR-4717-5p	auto_regulate	2
hsa-miR-4717-5p	no_feedback	1
hsa-miR-6854-3p	auto_regulate	1
hsa-miR-720	no_feedback	1
hsa-miR-487b-3p	no_feedback	1
hsa-miR-487b-3p	auto_regulate	2
hsa-miR-1181	auto_regulate	4
hsa-miR-4467	auto_regulate	4
hsa-miR-8072	auto_regulate	2
hsa-miR-8072	no_feedback	1
hsa-miR-3960	auto_regulate	2
hsa-miR-3960	no_feedback	1
hsa-miR-4697-5p	auto_regulate	4
hsa-miR-4488	auto_regulate	4
hsa-miR-1237-5p	auto_regulate	4
hsa-miR-4312	no_feedback	1
hsa-miR-4312	auto_regulate	2
hsa-miR-4738-5p	no_feedback	1
hsa-miR-1288-3p	auto_regulate	1
hsa-miR-1288-3p	no_feedback	1
hsa-miR-658	auto_regulate	4
hsa-miR-658	no_feedback	1
hsa-miR-6781-5p	no_feedback	2
hsa-miR-6781-5p	auto_regulate	1
hsa-miR-1255b-2-3p	no_feedback	2
hsa-miR-4632-3p	no_feedback	1
hsa-miR-4632-3p	auto_regulate	1
hsa-miR-6787-3p	auto_regulate	4
hsa-miR-6787-3p	no_feedback	1
hsa-miR-6848-3p	auto_regulate	2
hsa-miR-6848-3p	no_feedback	1
hsa-miR-6843-3p	auto_regulate	2
hsa-miR-6843-3p	no_feedback	1
hsa-miR-4707-3p	no_feedback	2
hsa-miR-4707-3p	auto_regulate	1
hsa-miR-6743-3p	no_feedback	1
hsa-miR-6743-3p	auto_regulate	2
hsa-miR-6885-5p	auto_regulate	5
hsa-miR-6885-5p	no_feedback	1
hsa-miR-328-5p	auto_regulate	5
hsa-miR-328-5p	no_feedback	1
hsa-miR-4798-3p	auto_regulate	1
hsa-miR-6089	no_feedback	2
hsa-miR-6089	auto_regulate	2
hsa-miR-4707-5p	auto_regulate	1
hsa-miR-3194-5p	auto_regulate	3
hsa-miR-3194-5p	no_feedback	1
hsa-miR-7158-3p	auto_regulate	3
hsa-miR-3178	no_feedback	2
hsa-miR-3178	auto_regulate	3
hsa-miR-4783-5p	no_feedback	2
hsa-miR-6503-5p	auto_regulate	1
hsa-miR-4527	auto_regulate	1
hsa-miR-6786-3p	auto_regulate	2
hsa-miR-6844	no_feedback	2
hsa-miR-6844	auto_regulate	2
hsa-miR-5001-3p	auto_regulate	4
hsa-miR-5001-3p	no_feedback	3
hsa-miR-6727-5p	no_feedback	1
hsa-miR-6775-5p	auto_regulate	1
hsa-miR-4508	auto_regulate	1
hsa-miR-5090	auto_regulate	1
